TYLER OBRIEN SHULTZ
Iteration,Time,Sensor,Type,Value
261,209,9,BSA,6
261,209,14,BSA,10
261,209,15,BSA,11
261,209,24,THC,36
261,209,25,THC,37
261,209,30,THC,45
261,209,31,THC,46
261,209,32,THC,48
261,209,33,THC,49
261,209,38,THC,57
261,209,39,THC,58
261,209,44,BSA,33
261,209,48,BIOTIN,108
261,209,55,BIOTIN,124
261,210,56,BIOTIN,126
261,210,63,BIOTIN,142
261,210,69,THC,103
262,210,0,BSA,0
262,210,1,BSA,0
262,210,6,BSA,4
262,210,7,BSA,5
262,210,8,BSA,6
262,210,9,BSA,6
262,210,14,BSA,10
262,210,15,BSA,11
262,210,24,THC,36
262,210,25,THC,37
262,210,30,THC,45
262,210,31,THC,46
262,210,32,THC,48
262,210,33,THC,49
262,210,38,THC,57
262,210,39,THC,58
262,210,44,BSA,33
262,210,48,BIOTIN,108
262,210,55,BIOTIN,124
262,210,56,BIOTIN,126
262,210,63,BIOTIN,142
262,210,69,THC,103
263,210,0,BSA,0
263,210,1,BSA,0
263,210,6,BSA,4
263,211,7,BSA,5
263,211,8,BSA,6
263,211,9,BSA,6
263,211,14,BSA,10
263,211,15,BSA,11
263,211,24,THC,36
263,211,25,THC,37
263,211,30,THC,45
263,211,31,THC,46
263,211,32,THC,48
263,211,33,THC,49
263,211,38,THC,57
263,211,39,THC,58
263,211,44,BSA,33
263,211,48,BIOTIN,108
263,211,55,BIOTIN,124
263,211,56,BIOTIN,126
263,211,63,BIOTIN,142
263,211,69,THC,104
264,211,0,BSA,0
264,211,1,BSA,0
264,211,6,BSA,4
264,211,7,BSA,5
264,211,8,BSA,6
264,211,9,BSA,6
264,212,14,BSA,10
264,212,15,BSA,11
264,212,24,THC,36
264,212,25,THC,37
264,212,30,THC,45
264,212,31,THC,46
264,212,32,THC,48
264,212,33,THC,49
264,212,38,THC,57
264,212,39,THC,59
264,212,44,BSA,33
264,212,48,BIOTIN,108
264,212,55,BIOTIN,124
264,212,56,BIOTIN,127
264,212,63,BIOTIN,142
264,212,69,THC,104
265,212,0,BSA,0
265,212,1,BSA,0
265,212,6,BSA,4
265,212,7,BSA,5
265,212,8,BSA,6
265,212,9,BSA,6
265,212,14,BSA,10
265,212,15,BSA,11
265,212,24,THC,36
265,212,25,THC,37
265,212,30,THC,45
265,212,31,THC,46
265,213,32,THC,48
265,213,33,THC,50
265,213,38,THC,57
265,213,39,THC,59
265,213,44,BSA,33
265,213,48,BIOTIN,109
265,213,55,BIOTIN,125
265,213,56,BIOTIN,127
265,213,63,BIOTIN,143
265,213,69,THC,104
266,213,0,BSA,0
266,213,1,BSA,0
266,213,6,BSA,4
266,213,7,BSA,5
266,213,8,BSA,6
266,213,9,BSA,6
266,213,14,BSA,10
266,213,15,BSA,11
266,213,24,THC,36
266,213,25,THC,37
266,213,30,THC,45
266,213,31,THC,47
266,213,32,THC,48
266,213,33,THC,50
266,213,38,THC,57
266,213,39,THC,59
266,213,44,BSA,33
266,213,48,BIOTIN,109
266,214,55,BIOTIN,125
266,214,56,BIOTIN,127
266,214,63,BIOTIN,143
266,214,69,THC,104
267,214,0,BSA,0
267,214,1,BSA,0
267,214,6,BSA,4
267,214,7,BSA,5
267,214,8,BSA,6
267,214,9,BSA,6
267,214,14,BSA,10
267,214,15,BSA,11
267,214,24,THC,36
267,214,25,THC,37
267,214,30,THC,45
267,214,31,THC,47
267,214,32,THC,48
267,214,33,THC,50
267,214,38,THC,57
267,214,39,THC,59
267,214,44,BSA,33
267,214,48,BIOTIN,109
267,214,55,BIOTIN,125
267,214,56,BIOTIN,127
267,214,63,BIOTIN,143
267,214,69,THC,104
268,214,0,BSA,0
268,215,1,BSA,0
268,215,6,BSA,4
268,215,7,BSA,5
268,215,8,BSA,6
268,215,9,BSA,6
268,215,14,BSA,10
268,215,15,BSA,11
268,215,24,THC,36
268,215,25,THC,38
268,215,30,THC,45
268,215,31,THC,47
268,215,32,THC,48
268,215,33,THC,50
268,215,38,THC,57
268,215,39,THC,59
268,215,44,BSA,33
268,215,48,BIOTIN,109
268,215,55,BIOTIN,125
268,215,56,BIOTIN,127
268,215,63,BIOTIN,143
268,215,69,THC,105
269,215,0,BSA,0
269,215,1,BSA,0
269,215,6,BSA,4
269,215,7,BSA,5
269,215,8,BSA,6
269,215,9,BSA,6
269,215,14,BSA,10
269,216,15,BSA,11
269,216,24,THC,36
269,216,25,THC,38
269,216,30,THC,45
269,216,31,THC,47
269,216,32,THC,48
269,216,33,THC,50
269,216,38,THC,57
269,216,39,THC,59
269,216,44,BSA,33
269,216,48,BIOTIN,109
269,216,55,BIOTIN,125
269,216,56,BIOTIN,128
269,216,63,BIOTIN,144
269,216,69,THC,105
270,216,0,BSA,0
270,216,1,BSA,0
270,216,6,BSA,4
270,216,7,BSA,5
270,216,8,BSA,6
270,216,9,BSA,6
270,216,14,BSA,10
270,216,15,BSA,11
270,216,24,THC,36
270,216,25,THC,38
270,216,30,THC,45
270,216,31,THC,47
270,216,32,THC,48
270,217,33,THC,50
270,217,38,THC,58
270,217,39,THC,59
270,217,44,BSA,33
270,217,48,BIOTIN,110
270,217,55,BIOTIN,126
270,217,56,BIOTIN,128
270,217,63,BIOTIN,144
270,217,69,THC,105
271,217,0,BSA,0
271,217,1,BSA,0
271,217,6,BSA,4
271,217,7,BSA,5
271,217,8,BSA,6
271,217,9,BSA,6
271,217,14,BSA,10
271,217,15,BSA,11
271,217,24,THC,36
271,217,25,THC,38
271,217,30,THC,45
271,217,31,THC,47
271,217,32,THC,48
271,217,33,THC,50
271,217,38,THC,58
271,217,39,THC,59
271,217,44,BSA,33
271,217,48,BIOTIN,110
271,217,55,BIOTIN,126
271,218,56,BIOTIN,128
271,218,63,BIOTIN,144
271,218,69,THC,105
272,218,0,BSA,0
272,218,1,BSA,0
272,218,6,BSA,4
272,218,7,BSA,5
272,218,8,BSA,6
272,218,9,BSA,6
272,218,14,BSA,10
272,218,15,BSA,11
272,218,24,THC,36
272,218,25,THC,38
272,218,30,THC,45
272,218,31,THC,47
272,218,32,THC,49
272,218,33,THC,50
272,218,38,THC,58
272,218,39,THC,59
272,218,44,BSA,33
272,218,48,BIOTIN,110
272,218,55,BIOTIN,126
272,218,56,BIOTIN,128
272,218,63,BIOTIN,144
272,218,69,THC,105
273,218,0,BSA,0
273,218,1,BSA,0
273,218,6,BSA,4
273,219,7,BSA,5
273,219,8,BSA,6
273,219,9,BSA,6
273,219,14,BSA,10
273,219,15,BSA,11
273,219,24,THC,36
273,219,25,THC,38
273,219,30,THC,46
273,219,31,THC,47
273,219,32,THC,49
273,219,33,THC,50
273,219,38,THC,58
273,219,39,THC,59
273,219,44,BSA,33
273,219,48,BIOTIN,110
273,219,55,BIOTIN,126
273,219,56,BIOTIN,128
273,219,63,BIOTIN,145
273,219,69,THC,105
274,219,0,BSA,0
274,219,1,BSA,0
274,219,6,BSA,4
274,219,7,BSA,5
274,219,8,BSA,6
274,219,9,BSA,6
274,219,14,BSA,10
274,219,15,BSA,11
274,220,24,THC,36
274,220,25,THC,38
274,220,30,THC,46
274,220,31,THC,47
274,220,32,THC,49
274,220,33,THC,50
274,220,38,THC,58
274,220,39,THC,59
274,220,44,BSA,33
274,220,48,BIOTIN,110
274,220,55,BIOTIN,126
274,220,56,BIOTIN,129
274,220,63,BIOTIN,145
274,220,69,THC,106
275,220,0,BSA,0
275,220,1,BSA,0
275,220,6,BSA,4
275,220,7,BSA,5
275,220,8,BSA,6
275,220,9,BSA,6
275,220,14,BSA,10
275,220,15,BSA,11
275,220,24,THC,36
275,220,25,THC,38
275,220,30,THC,46
275,220,31,THC,47
275,220,32,THC,49
275,220,33,THC,50
275,221,38,THC,58
275,221,39,THC,60
275,221,44,BSA,33
275,221,48,BIOTIN,110
275,221,55,BIOTIN,127
275,221,56,BIOTIN,129
275,221,63,BIOTIN,145
275,221,69,THC,106
276,221,0,BSA,0
276,221,1,BSA,0
276,221,6,BSA,4
276,221,7,BSA,5
276,221,8,BSA,6
276,221,9,BSA,6
276,221,14,BSA,10
276,221,15,BSA,11
276,221,24,THC,36
276,221,25,THC,38
276,221,30,THC,46
276,221,31,THC,47
276,221,32,THC,49
276,221,33,THC,50
276,221,38,THC,58
276,221,39,THC,60
276,221,44,BSA,33
276,221,48,BIOTIN,110
276,221,55,BIOTIN,127
276,221,56,BIOTIN,129
276,222,63,BIOTIN,145
276,222,69,THC,106
277,222,0,BSA,0
277,222,1,BSA,0
277,222,6,BSA,4
277,222,7,BSA,5
277,222,8,BSA,6
277,222,9,BSA,6
277,222,14,BSA,10
277,222,15,BSA,11
277,222,24,THC,37
277,222,25,THC,38
277,222,30,THC,46
277,222,31,THC,47
277,222,32,THC,49
277,222,33,THC,50
277,222,38,THC,58
277,222,39,THC,60
277,222,44,BSA,33
277,222,48,BIOTIN,111
277,222,55,BIOTIN,127
277,222,56,BIOTIN,129
277,222,63,BIOTIN,145
277,222,69,THC,106
278,222,0,BSA,0
278,222,1,BSA,0
278,222,6,BSA,4
278,222,7,BSA,5
278,223,8,BSA,6
278,223,9,BSA,6
278,223,14,BSA,10
278,223,15,BSA,11
278,223,24,THC,37
278,223,25,THC,38
278,223,30,THC,46
278,223,31,THC,47
278,223,32,THC,49
278,223,33,THC,51
278,223,38,THC,58
278,223,39,THC,60
278,223,44,BSA,34
278,223,48,BIOTIN,111
278,223,55,BIOTIN,127
278,223,56,BIOTIN,129
278,223,63,BIOTIN,146
278,223,69,THC,106
279,223,0,BSA,0
279,223,1,BSA,0
279,223,6,BSA,4
279,223,7,BSA,5
279,223,8,BSA,6
279,223,9,BSA,6
279,223,14,BSA,10
279,223,15,BSA,11
279,223,24,THC,37
279,224,25,THC,38
279,224,30,THC,46
279,224,31,THC,48
279,224,32,THC,49
279,224,33,THC,51
279,224,38,THC,58
279,224,39,THC,60
279,224,44,BSA,34
279,224,48,BIOTIN,111
279,224,55,BIOTIN,127
279,224,56,BIOTIN,130
279,224,63,BIOTIN,146
279,224,69,THC,106
280,224,0,BSA,0
280,224,1,BSA,0
280,224,6,BSA,4
280,224,7,BSA,5
280,224,8,BSA,6
280,224,9,BSA,6
280,224,14,BSA,10
280,224,15,BSA,11
280,224,24,THC,37
280,224,25,THC,38
280,224,30,THC,46
280,224,31,THC,48
280,224,32,THC,49
280,224,33,THC,51
280,224,38,THC,58
280,225,39,THC,60
280,225,44,BSA,34
280,225,48,BIOTIN,111
280,225,55,BIOTIN,128
280,225,56,BIOTIN,130
280,225,63,BIOTIN,146
280,225,69,THC,107
281,225,0,BSA,0
281,225,1,BSA,0
281,225,6,BSA,4
281,225,7,BSA,5
281,225,8,BSA,6
281,225,9,BSA,6
281,225,14,BSA,10
281,225,15,BSA,11
281,225,24,THC,37
281,225,25,THC,38
281,225,30,THC,46
281,225,31,THC,48
281,225,32,THC,49
281,225,33,THC,51
281,225,38,THC,59
281,225,39,THC,60
281,225,44,BSA,34
281,225,48,BIOTIN,111
281,225,55,BIOTIN,128
281,226,56,BIOTIN,130
281,226,63,BIOTIN,147
281,226,69,THC,107
282,226,0,BSA,0
282,226,1,BSA,0
282,226,6,BSA,4
282,226,7,BSA,5
282,226,8,BSA,6
282,226,9,BSA,7
282,226,14,BSA,10
282,226,15,BSA,11
282,226,24,THC,37
282,226,25,THC,38
282,226,30,THC,46
282,226,31,THC,48
282,226,32,THC,49
282,226,33,THC,51
282,226,38,THC,59
282,226,39,THC,60
282,226,44,BSA,34
282,226,48,BIOTIN,112
282,226,55,BIOTIN,128
282,226,56,BIOTIN,130
282,226,63,BIOTIN,147
282,226,69,THC,107
283,226,0,BSA,0
283,226,1,BSA,0
283,226,6,BSA,4
283,227,7,BSA,5
283,227,8,BSA,6
283,227,9,BSA,7
283,227,14,BSA,10
283,227,15,BSA,11
283,227,24,THC,37
283,227,25,THC,38
283,227,30,THC,46
283,227,31,THC,48
283,227,32,THC,49
283,227,33,THC,51
283,227,38,THC,59
283,227,39,THC,60
283,227,44,BSA,34
283,227,48,BIOTIN,112
283,227,55,BIOTIN,128
283,227,56,BIOTIN,130
283,227,63,BIOTIN,147
283,227,69,THC,107
284,227,0,BSA,0
284,227,1,BSA,0
284,227,6,BSA,4
284,227,7,BSA,5
284,227,8,BSA,6
284,227,9,BSA,7
284,227,14,BSA,10
284,227,15,BSA,11
284,227,24,THC,37
284,228,25,THC,39
284,228,30,THC,46
284,228,31,THC,48
284,228,32,THC,49
284,228,33,THC,51
284,228,38,THC,59
284,228,39,THC,60
284,228,44,BSA,34
284,228,48,BIOTIN,112
284,228,55,BIOTIN,128
284,228,56,BIOTIN,131
284,228,63,BIOTIN,147
284,228,69,THC,107
285,228,0,BSA,0
285,228,1,BSA,0
285,228,6,BSA,4
285,228,7,BSA,5
285,228,8,BSA,6
285,228,9,BSA,7
285,228,14,BSA,10
285,228,15,BSA,11
285,228,24,THC,37
285,228,25,THC,39
285,228,30,THC,46
285,228,31,THC,48
285,228,32,THC,49
285,228,33,THC,51
285,229,38,THC,59
285,229,39,THC,61
285,229,44,BSA,34
285,229,48,BIOTIN,112
285,229,55,BIOTIN,129
285,229,56,BIOTIN,131
285,229,63,BIOTIN,147
285,229,69,THC,107
286,229,0,BSA,0
286,229,1,BSA,0
286,229,6,BSA,4
286,229,7,BSA,5
286,229,8,BSA,6
286,229,9,BSA,7
286,229,14,BSA,10
286,229,15,BSA,11
286,229,24,THC,37
286,229,25,THC,39
286,229,30,THC,46
286,229,31,THC,48
286,229,32,THC,50
286,229,33,THC,51
286,229,38,THC,59
286,229,39,THC,61
286,229,44,BSA,34
286,229,48,BIOTIN,112
286,229,55,BIOTIN,129
286,229,56,BIOTIN,131
286,230,63,BIOTIN,148
286,230,69,THC,108
287,230,0,BSA,0
287,230,1,BSA,0
287,230,6,BSA,4
287,230,7,BSA,5
287,230,8,BSA,6
287,230,9,BSA,7
287,230,14,BSA,10
287,230,15,BSA,11
287,230,24,THC,37
287,230,25,THC,39
287,230,30,THC,47
287,230,31,THC,48
287,230,32,THC,50
287,230,33,THC,51
287,230,38,THC,59
287,230,39,THC,61
287,230,44,BSA,34
287,230,48,BIOTIN,112
287,230,55,BIOTIN,129
287,230,56,BIOTIN,131
287,230,63,BIOTIN,148
287,230,69,THC,108
288,230,0,BSA,0
288,230,1,BSA,0
288,230,6,BSA,4
288,230,7,BSA,5
288,231,8,BSA,6
288,231,9,BSA,7
288,231,14,BSA,10
288,231,15,BSA,11
288,231,24,THC,37
288,231,25,THC,39
288,231,30,THC,47
288,231,31,THC,48
288,231,32,THC,50
288,231,33,THC,51
288,231,38,THC,59
288,231,39,THC,61
288,231,44,BSA,34
288,231,48,BIOTIN,113
288,231,55,BIOTIN,129
288,231,56,BIOTIN,131
288,231,63,BIOTIN,148
288,231,69,THC,108
289,231,0,BSA,0
289,231,1,BSA,0
289,231,6,BSA,4
289,231,7,BSA,5
289,231,8,BSA,6
289,231,9,BSA,7
289,231,14,BSA,10
289,231,15,BSA,11
289,231,24,THC,37
289,231,25,THC,39
289,232,30,THC,47
289,232,31,THC,48
289,232,32,THC,50
289,232,33,THC,51
289,232,38,THC,59
289,232,39,THC,61
289,232,44,BSA,34
289,232,48,BIOTIN,113
289,232,55,BIOTIN,129
289,232,56,BIOTIN,132
289,232,63,BIOTIN,148
289,232,69,THC,108
290,232,0,BSA,0
290,232,1,BSA,0
290,232,6,BSA,4
290,232,7,BSA,5
290,232,8,BSA,6
290,232,9,BSA,7
290,232,14,BSA,11
290,232,15,BSA,11
290,232,24,THC,37
290,232,25,THC,39
290,232,30,THC,47
290,232,31,THC,48
290,232,32,THC,50
290,232,33,THC,51
290,232,38,THC,59
290,233,39,THC,61
290,233,44,BSA,34
290,233,48,BIOTIN,113
290,233,55,BIOTIN,130
290,233,56,BIOTIN,132
290,233,63,BIOTIN,148
290,233,69,THC,108
291,233,0,BSA,0
291,233,1,BSA,0
291,233,6,BSA,4
291,233,7,BSA,5
291,233,8,BSA,6
291,233,9,BSA,7
291,233,14,BSA,11
291,233,15,BSA,11
291,233,24,THC,37
291,233,25,THC,39
291,233,30,THC,47
291,233,31,THC,48
291,233,32,THC,50
291,233,33,THC,52
291,233,38,THC,59
291,233,39,THC,61
291,233,44,BSA,34
291,233,48,BIOTIN,113
291,233,55,BIOTIN,130
291,233,56,BIOTIN,132
291,233,63,BIOTIN,148
291,234,69,THC,108
292,234,0,BSA,0
292,234,1,BSA,0
292,234,6,BSA,4
292,234,7,BSA,5
292,234,8,BSA,6
292,234,9,BSA,7
292,234,14,BSA,11
292,234,15,BSA,11
292,234,24,THC,37
292,234,25,THC,39
292,234,30,THC,47
292,234,31,THC,48
292,234,32,THC,50
292,234,33,THC,52
292,234,38,THC,60
292,234,39,THC,61
292,234,44,BSA,34
292,234,48,BIOTIN,113
292,234,55,BIOTIN,130
292,234,56,BIOTIN,132
292,234,63,BIOTIN,149
292,234,69,THC,108
293,234,0,BSA,0
293,234,1,BSA,0
293,234,6,BSA,4
293,234,7,BSA,5
293,234,8,BSA,6
293,235,9,BSA,7
293,235,14,BSA,11
293,235,15,BSA,11
293,235,24,THC,37
293,235,25,THC,39
293,235,30,THC,47
293,235,31,THC,49
293,235,32,THC,50
293,235,33,THC,52
293,235,38,THC,60
293,235,39,THC,61
293,235,44,BSA,34
293,235,48,BIOTIN,113
293,235,55,BIOTIN,130
293,235,56,BIOTIN,132
293,235,63,BIOTIN,149
293,235,69,THC,109
294,235,0,BSA,0
294,235,1,BSA,0
294,235,6,BSA,4
294,235,7,BSA,5
294,235,8,BSA,6
294,235,9,BSA,7
294,235,14,BSA,11
294,235,15,BSA,11
294,235,24,THC,37
294,235,25,THC,39
294,235,30,THC,47
294,236,31,THC,49
294,236,32,THC,50
294,236,33,THC,52
294,236,38,THC,60
294,236,39,THC,61
294,236,44,BSA,34
294,236,48,BIOTIN,114
294,236,55,BIOTIN,130
294,236,56,BIOTIN,133
294,236,63,BIOTIN,149
294,236,69,THC,109
295,236,0,BSA,0
295,236,1,BSA,0
295,236,6,BSA,4
295,236,7,BSA,5
295,236,8,BSA,6
295,236,9,BSA,7
295,236,14,BSA,11
295,236,15,BSA,11
295,236,24,THC,38
295,236,25,THC,39
295,236,30,THC,47
295,236,31,THC,49
295,236,32,THC,50
295,236,33,THC,52
295,236,38,THC,60
295,236,39,THC,61
295,237,44,BSA,34
295,237,48,BIOTIN,114
295,237,55,BIOTIN,130
295,237,56,BIOTIN,133
295,237,63,BIOTIN,150
295,237,69,THC,109
296,237,0,BSA,0
296,237,1,BSA,0
296,237,6,BSA,4
296,237,7,BSA,5
296,237,8,BSA,6
296,237,9,BSA,7
296,237,14,BSA,11
296,237,15,BSA,11
296,237,24,THC,38
296,237,25,THC,39
296,237,30,THC,47
296,237,31,THC,49
296,237,32,THC,50
296,237,33,THC,52
296,237,38,THC,60
296,237,39,THC,61
296,237,44,BSA,34
296,237,48,BIOTIN,114
296,237,55,BIOTIN,130
296,237,56,BIOTIN,133
296,237,63,BIOTIN,150
296,237,69,THC,109
297,238,0,BSA,0
297,238,1,BSA,0
297,238,6,BSA,4
297,238,7,BSA,5
297,238,8,BSA,6
297,238,9,BSA,7
297,238,14,BSA,11
297,238,15,BSA,11
297,238,24,THC,38
297,238,25,THC,39
297,238,30,THC,47
297,238,31,THC,49
297,238,32,THC,50
297,238,33,THC,52
297,238,38,THC,60
297,238,39,THC,62
297,238,44,BSA,34
297,238,48,BIOTIN,114
297,238,55,BIOTIN,131
297,238,56,BIOTIN,133
297,238,63,BIOTIN,150
297,238,69,THC,109
298,238,0,BSA,0
298,238,1,BSA,0
298,238,6,BSA,4
298,238,7,BSA,5
298,238,8,BSA,6
298,238,9,BSA,7
298,239,14,BSA,11
298,239,15,BSA,11
298,239,24,THC,38
298,239,25,THC,39
298,239,30,THC,47
298,239,31,THC,49
298,239,32,THC,50
298,239,33,THC,52
298,239,38,THC,60
298,239,39,THC,62
298,239,44,BSA,35
298,239,48,BIOTIN,114
298,239,55,BIOTIN,131
298,239,56,BIOTIN,133
298,239,63,BIOTIN,150
298,239,69,THC,109
299,239,0,BSA,0
299,239,1,BSA,0
299,239,6,BSA,4
299,239,7,BSA,5
299,239,8,BSA,6
299,239,9,BSA,7
299,239,14,BSA,11
299,239,15,BSA,11
299,239,24,THC,38
299,239,25,THC,39
299,239,30,THC,47
299,239,31,THC,49
299,240,32,THC,51
299,240,33,THC,52
299,240,38,THC,60
299,240,39,THC,62
299,240,44,BSA,35
299,240,48,BIOTIN,114
299,240,55,BIOTIN,131
299,240,56,BIOTIN,134
299,240,63,BIOTIN,150
299,240,69,THC,110
300,240,0,BSA,0
300,240,1,BSA,0
300,240,6,BSA,4
300,240,7,BSA,5
300,240,8,BSA,6
300,240,9,BSA,7
300,240,14,BSA,11
300,240,15,BSA,11
300,240,24,THC,38
300,240,25,THC,39
300,240,30,THC,47
300,240,31,THC,49
300,240,32,THC,51
300,240,33,THC,52
300,240,38,THC,60
300,241,39,THC,62
300,241,44,BSA,35
300,241,48,BIOTIN,115
300,241,55,BIOTIN,131
300,241,56,BIOTIN,134
300,241,63,BIOTIN,151
300,241,69,THC,110
301,241,0,BSA,0
301,241,1,BSA,0
301,241,6,BSA,4
301,241,7,BSA,5
301,241,8,BSA,6
301,241,9,BSA,7
301,241,14,BSA,11
301,241,15,BSA,11
301,241,24,THC,38
301,241,25,THC,39
301,241,30,THC,47
301,241,31,THC,49
301,241,32,THC,51
301,241,33,THC,52
301,241,38,THC,60
301,241,39,THC,62
301,241,44,BSA,35
301,241,48,BIOTIN,115
301,241,55,BIOTIN,131
301,241,56,BIOTIN,134
301,241,63,BIOTIN,151
301,242,69,THC,110
302,242,0,BSA,0
302,242,1,BSA,0
302,242,6,BSA,4
302,242,7,BSA,5
302,242,8,BSA,6
302,242,9,BSA,7
302,242,14,BSA,11
302,242,15,BSA,12
302,242,24,THC,38
302,242,25,THC,40
302,242,30,THC,48
302,242,31,THC,49
302,242,32,THC,51
302,242,33,THC,52
302,242,38,THC,60
302,242,39,THC,62
302,242,44,BSA,35
302,242,48,BIOTIN,115
302,242,55,BIOTIN,132
302,242,56,BIOTIN,134
302,242,63,BIOTIN,151
302,242,69,THC,110
303,242,0,BSA,0
303,242,1,BSA,0
303,242,6,BSA,4
303,242,7,BSA,5
303,242,8,BSA,6
303,243,9,BSA,7
303,243,14,BSA,11
303,243,15,BSA,12
303,243,24,THC,38
303,243,25,THC,40
303,243,30,THC,48
303,243,31,THC,49
303,243,32,THC,51
303,243,33,THC,52
303,243,38,THC,60
303,243,39,THC,62
303,243,44,BSA,35
303,243,48,BIOTIN,115
303,243,55,BIOTIN,132
303,243,56,BIOTIN,134
303,243,63,BIOTIN,151
303,243,69,THC,110
304,243,0,BSA,0
304,243,1,BSA,0
304,243,6,BSA,4
304,243,7,BSA,5
304,243,8,BSA,6
304,243,9,BSA,7
304,243,14,BSA,11
304,243,15,BSA,12
304,243,24,THC,38
304,243,25,THC,40
304,244,30,THC,48
304,244,31,THC,49
304,244,32,THC,51
304,244,33,THC,53
304,244,38,THC,61
304,244,39,THC,62
304,244,44,BSA,35
304,244,48,BIOTIN,115
304,244,55,BIOTIN,132
304,244,56,BIOTIN,134
304,244,63,BIOTIN,151
304,244,69,THC,110
305,244,0,BSA,0
305,244,1,BSA,0
305,244,6,BSA,4
305,244,7,BSA,5
305,244,8,BSA,6
305,244,9,BSA,7
305,244,14,BSA,11
305,244,15,BSA,12
305,244,24,THC,38
305,244,25,THC,40
305,244,30,THC,48
305,244,31,THC,49
305,244,32,THC,51
305,244,33,THC,53
305,244,38,THC,61
305,244,39,THC,62
305,244,44,BSA,35
305,245,48,BIOTIN,115
305,245,55,BIOTIN,132
305,245,56,BIOTIN,135
305,245,63,BIOTIN,152
305,245,69,THC,111
306,245,0,BSA,0
306,245,1,BSA,0
306,245,6,BSA,4
306,245,7,BSA,5
306,245,8,BSA,6
306,245,9,BSA,7
306,245,14,BSA,11
306,245,15,BSA,12
306,245,24,THC,38
306,245,25,THC,40
306,245,30,THC,48
306,245,31,THC,49
306,245,32,THC,51
306,245,33,THC,53
306,245,38,THC,61
306,245,39,THC,62
306,245,44,BSA,35
306,245,48,BIOTIN,115
306,245,55,BIOTIN,132
306,245,56,BIOTIN,135
306,245,63,BIOTIN,152
306,245,69,THC,111
307,245,0,BSA,0
307,246,1,BSA,0
307,246,6,BSA,4
307,246,7,BSA,5
307,246,8,BSA,6
307,246,9,BSA,7
307,246,14,BSA,11
307,246,15,BSA,12
307,246,24,THC,38
307,246,25,THC,40
307,246,30,THC,48
307,246,31,THC,49
307,246,32,THC,51
307,246,33,THC,53
307,246,38,THC,61
307,246,39,THC,62
307,246,44,BSA,35
307,246,48,BIOTIN,116
307,246,55,BIOTIN,132
307,246,56,BIOTIN,135
307,246,63,BIOTIN,152
307,246,69,THC,111
308,246,0,BSA,0
308,246,1,BSA,0
308,246,6,BSA,4
308,246,7,BSA,5
308,246,8,BSA,6
308,246,9,BSA,7
308,247,14,BSA,11
308,247,15,BSA,12
308,247,24,THC,38
308,247,25,THC,40
308,247,30,THC,48
308,247,31,THC,50
308,247,32,THC,51
308,247,33,THC,53
308,247,38,THC,61
308,247,39,THC,62
308,247,44,BSA,35
308,247,48,BIOTIN,116
308,247,55,BIOTIN,133
308,247,56,BIOTIN,135
308,247,63,BIOTIN,152
308,247,69,THC,111
309,247,0,BSA,0
309,247,1,BSA,0
309,247,6,BSA,4
309,247,7,BSA,5
309,247,8,BSA,6
309,247,9,BSA,7
309,247,14,BSA,11
309,247,15,BSA,12
309,247,24,THC,38
309,247,25,THC,40
309,247,30,THC,48
309,247,31,THC,50
309,248,32,THC,51
309,248,33,THC,53
309,248,38,THC,61
309,248,39,THC,63
309,248,44,BSA,35
309,248,48,BIOTIN,116
309,248,55,BIOTIN,133
309,248,56,BIOTIN,135
309,248,63,BIOTIN,152
309,248,69,THC,111
310,248,0,BSA,0
310,248,1,BSA,0
310,248,6,BSA,4
310,248,7,BSA,5
310,248,8,BSA,6
310,248,9,BSA,7
310,248,14,BSA,11
310,248,15,BSA,12
310,248,24,THC,38
310,248,25,THC,40
310,248,30,THC,48
310,248,31,THC,50
310,248,32,THC,51
310,248,33,THC,53
310,248,38,THC,61
310,248,39,THC,63
310,248,44,BSA,35
310,248,48,BIOTIN,116
310,249,55,BIOTIN,133
310,249,56,BIOTIN,136
310,249,63,BIOTIN,153
310,249,69,THC,111
311,249,0,BSA,0
311,249,1,BSA,0
311,249,6,BSA,4
311,249,7,BSA,5
311,249,8,BSA,6
311,249,9,BSA,7
311,249,14,BSA,11
311,249,15,BSA,12
311,249,24,THC,38
311,249,25,THC,40
311,249,30,THC,48
311,249,31,THC,50
311,249,32,THC,51
311,249,33,THC,53
311,249,38,THC,61
311,249,39,THC,63
311,249,44,BSA,35
311,249,48,BIOTIN,116
311,249,55,BIOTIN,133
311,249,56,BIOTIN,136
311,249,63,BIOTIN,153
311,249,69,THC,111
312,249,0,BSA,0
312,249,1,BSA,0
312,250,6,BSA,4
312,250,7,BSA,5
312,250,8,BSA,6
312,250,9,BSA,7
312,250,14,BSA,11
312,250,15,BSA,12
312,250,24,THC,38
312,250,25,THC,40
312,250,30,THC,48
312,250,31,THC,50
312,250,32,THC,51
312,250,33,THC,53
312,250,38,THC,61
312,250,39,THC,63
312,250,44,BSA,35
312,250,48,BIOTIN,116
312,250,55,BIOTIN,133
312,250,56,BIOTIN,136
312,250,63,BIOTIN,153
312,250,69,THC,111
313,250,0,BSA,0
313,250,1,BSA,0
313,250,6,BSA,4
313,250,7,BSA,5
313,250,8,BSA,6
313,250,9,BSA,7
313,250,14,BSA,11
313,250,15,BSA,12
313,251,24,THC,38
313,251,25,THC,40
313,251,30,THC,48
313,251,31,THC,50
